id,school,stratum,gender,age,bullied,escs,skip_sch,CM033Q01S,CM474Q01S,CM155Q01S,CM155Q04S,CM411Q01S,CM411Q02S,CM803Q01S,CM442Q02S,CM034Q01S,CM305Q01S,CM496Q01S,CM496Q02S,CM423Q01S,CM192Q01S,CM603Q01S,CM571Q01S,CM564Q01S,CM564Q02S,CM447Q01S,CM273Q01S,CM408Q01S,CM420Q01S,CM446Q01S,CM559Q01S,CM828Q03S,CM464Q01S,CM800Q01S,CM982Q01S,CM982Q02S,CM982Q03S,CM982Q04S,CM992Q01S,CM992Q02S,CM915Q01S,CM915Q02S,CM906Q01S,CM909Q01S,CM909Q02S,CM909Q03S,CM949Q01S,CM949Q02S,CM00GQ01S,CM955Q03S,CM905Q01S,CM919Q01S,CM919Q02S,CM954Q01S,CM954Q04S,CM943Q01S,CM943Q02S,CM953Q03S,CM948Q01S,CM948Q02S,CM948Q03S,CM936Q01S,CM939Q02S,CM967Q01S,CM967Q03S
9605952,9600022,BRN02,2,15.75,0.7179,-1.1974,0,,,1,1,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,0,0,0,,,,,,,,1,0,,,,,,,,,,
9605999,9600022,BRN02,2,16.17,-0.4588,-0.8697,0,,0,,,1,0,,,,,0,1,1,,,,0,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9600092,9600023,BRN02,2,16.08,1.2499,-1.1863,0,1,,,,,,,,,0,,,1,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9600100,9600023,BRN02,1,15.83,-1.228,-1.5882,0,,,,,,,,,,,0,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9600115,9600023,BRN02,2,15.58,-1.228,-0.0677,0,,1,,,1,0,,,1,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
9600131,9600023,BRN02,1,15.92,0.379,-0.4713,0,1,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,
9600137,9600023,BRN02,1,15.83,2.1883,-0.1393,0,1,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,,
9600232,9600023,BRN02,2,16.08,0.7179,-0.272,0,,0,,,,,,,0,0,,,,,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0
9600263,9600023,BRN02,1,16,0.3952,-0.9435,0,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9600280,9600023,BRN02,1,15.42,-1.228,0.3852,0,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,,,1,0
9600328,9600023,BRN02,1,16.25,1.1429,-0.7699,0,,,,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9600332,9600023,BRN02,2,15.92,1.1008,-1.7634,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,
9600342,9600023,BRN02,1,15.58,0.7179,-1.021,0,1,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,
9600354,9600023,BRN02,2,15.67,1.2372,-0.8096,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9600409,9600023,BRN02,1,16,0.817,-0.1965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,
9600433,9600023,BRN02,2,16.08,-1.228,-1.5359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600463,9600023,BRN02,1,15.92,0.5869,-0.9797,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9600512,9600023,BRN02,2,16,0.7179,-3.0175,0,,,,,,,,,,,,,1,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9600546,9600023,BRN02,1,15.92,0.7935,0.7788,0,,,,,,,,0,,,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9600604,9600023,BRN02,1,15.5,1.176,-1.4889,1,,,,,,,,,0,,,,,,,,,,0,,0,,,,0,,1,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,
9600610,9600023,BRN02,1,15.83,-1.228,-0.8509,0,1,,,,,,,,,0,,,0,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,
9600619,9600023,BRN02,1,15.67,-0.391,0.3426,1,1,0,,,0,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9600630,9600023,BRN02,2,15.83,1.1666,-1.0912,0,,,,,,,,,,0,,,,,0,,,,,0,,,0,,,0,,0,0,1,0,,,0,1,0,,,,,,,,,,,0,0,,,,,,,,,,
9600666,9600023,BRN02,2,15.42,1.8055,-0.9964,0,1,,,,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,,,,,0,,,,,,,,,,,,,,
9600668,9600023,BRN02,2,15.92,-0.267,0.206,0,,,,,,,,,,,1,0,,,1,,,,0,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
9600840,9600023,BRN02,2,15.75,0.6122,-0.7092,0,,,1,1,,,,,,,,,,,,,,,,0,,0,,,,0,,1,0,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9600845,9600023,BRN02,2,15.33,-1.228,-0.7375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,,,,,,,,1,,
9600898,9600023,BRN02,1,16.08,-1.228,-0.1671,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,0,,,
9600946,9600023,BRN02,2,15.5,1.4031,-0.5857,0,0,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,
9601024,9600023,BRN02,2,16.17,1.6497,0.5034,0,,,,,,,0,,,,,,,,,,,,0,,,,,1,0,,,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,
9601086,9600023,BRN02,2,15.42,-0.267,-1.0328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601088,9600023,BRN02,1,16.17,-1.228,-0.1759,0,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,1,1,,,,,,,,,,,,
9601119,9600023,BRN02,1,15.5,1.7592,-0.7031,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9601233,9600023,BRN02,2,15.92,-1.228,-2.0023,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,
9601243,9600023,BRN02,2,15.92,0.2436,-0.8777,0,,,,,,,,0,,,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9601259,9600023,BRN02,1,15.75,-1.228,-0.4819,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601270,9600023,BRN02,2,15.67,-1.228,-0.9865,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601289,9600023,BRN02,1,15.58,0.6017,-0.4214,0,,1,,,,,,,,,,,0,,,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
9601344,9600023,BRN02,1,15.83,-1.228,0.3532,0,,,1,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,1,0,,,,1,0,0,,,,,,,,,,0,0,,,,,,,,
9601367,9600023,BRN02,1,16.08,-1.228,-0.9389,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601454,9600023,BRN02,1,15.33,-1.228,-1.3095,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601510,9600023,BRN02,2,15.42,-1.228,-0.5672,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,0,0,0,0,0,,,0,,,,,,,0,,,,,,,,,,,,,,,
9601532,9600023,BRN02,2,16.25,0.5504,-1.1248,0,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601552,9600023,BRN02,2,15.58,1.2246,-1.091,0,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,,,,,,,,
9601560,9600023,BRN02,2,16.25,1.2243,-0.73,0,,1,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,0
9601580,9600023,BRN02,1,16.08,0.3631,-0.2906,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,0,0,1,0,0,0,,,1,,,,,,,0,,,,,,,,,,,,,,,
9601583,9600023,BRN02,1,16.25,0.1621,-0.2288,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,
9601645,9600023,BRN02,2,15.5,0.5049,-1.0824,0,,,,,0,0,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,
9601655,9600023,BRN02,2,15.33,0.1621,-0.9356,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,
9601675,9600023,BRN02,1,15.75,1.604,-2.6024,0,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,1,0,0,0,,,,,0,,,,0,0,,,,1,0,,,,,,,,,,,,
9601684,9600023,BRN02,1,15.92,-1.228,0.5012,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,1,0,,,,
9601787,9600023,BRN02,2,16,1.5895,-0.2975,0,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
9601848,9600023,BRN02,2,15.5,-1.228,-2.4485,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601856,9600023,BRN02,2,15.58,1.284,-0.9942,0,,,1,0,,,,,,,,,,,,,,,,1,,0,,,,0,,1,0,1,0,,,,,1,,,,,,,,,,,,,,,0,,,,,,,
9601910,9600023,BRN02,1,16.08,-1.228,-1.6692,0,,,,,,,,,,0,0,0,,0,1,,0,1,,,,,,,,,,1,0,1,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9601964,9600023,BRN02,2,15.42,0.5615,0.1103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,,,,,,,,,0,,,,,,,,,,1,0,0,,,,
9602004,9600023,BRN02,2,16,0.3367,-0.5366,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,0,0,,,,
9602038,9600023,BRN02,1,15.92,-1.228,-1.8297,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,,,,
9602126,9600023,BRN02,2,15.33,-1.228,0.2214,0,,,0,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
9602153,9600023,BRN02,2,15.33,0.8834,0.52,0,,1,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9602231,9600023,BRN02,1,15.5,-1.228,-1.9673,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
9602237,9600023,BRN02,2,15.75,-1.228,-1.4064,0,,,,,,,,,,,,,,,1,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
9602301,9600023,BRN02,1,15.5,0.5504,-1.2019,0,,,,,,,,,0,1,,,0,0,,,0,0,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,
9602312,9600023,BRN02,1,15.75,0.7061,-0.7854,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,0,0,,,
9602317,9600023,BRN02,2,15.75,1.0692,-0.1456,0,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,
9602388,9600023,BRN02,1,15.75,1.0047,-2.8101,1,,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
9602484,9600023,BRN02,2,15.42,-0.267,-0.643,0,,,,,,,,,,,,,,,,,,,,1,,0,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,
9602487,9600023,BRN02,1,15.5,-1.228,-0.8585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602572,9600023,BRN02,1,16,0.5504,-1.3629,0,,,0,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,
9602854,9600023,BRN02,1,16.25,-1.228,-0.30620000000000003,0,,,0,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9602905,9600023,BRN02,1,15.83,-1.228,-1.5078,0,,,,,,,,,1,,,,,,,,,,0,,0,,,,0,,1,,,,,,,,,,1,1,0,,,,,,0,0,,,,,,,,,,,,
9602966,9600023,BRN02,2,16.08,-1.228,-0.3372,0,,,,,0,0,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,0,0,0,,,,,,1,0,,,,,,,,,,,,
9603160,9600023,BRN02,2,16.25,1.3976,0.5524,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9603218,9600023,BRN02,2,15.42,-1.228,-1.5113,0,,,,,,,,,0,0,,,,0,,,0,0,,,,,,0,,,,1,0,1,0,,,,,,,,,0,0,,,,,,,,,,,1,1,0,,,,
9603281,9600023,BRN02,1,16,-1.228,0.2304,0,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
9603458,9600023,BRN02,2,16.25,0.842,-0.0297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603483,9600023,BRN02,1,15.83,1.699,-1.7243,1,,,,,,,,,0,,,,,,,,,,1,,0,,,,,,1,,,,,,,,,,1,0,0,,,,,,1,1,,,,,,,,,,,,
9603493,9600023,BRN02,1,15.58,1.1289,0.3765,0,,,1,0,,,,,,,,,,,,,,,,,,,,1,0,,,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,
9603515,9600023,BRN02,2,16.25,0.379,-1.1546,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603519,9600023,BRN02,2,15.75,-0.1325,0.058,0,,1,,,,,,,,,,,0,,,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603531,9600023,BRN02,1,15.67,-1.228,-0.91,0,1,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0
9603543,9600023,BRN02,2,15.42,1.2366,-0.9971,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603577,9600023,BRN02,1,15.75,1.2947,0.1598,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,0,0,,,,1,0,0,,,,
9603664,9600023,BRN02,1,16.25,-1.228,-0.156,0,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,
9603703,9600023,BRN02,1,15.92,-1.228,1.0097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603792,9600023,BRN02,1,15.42,0.5504,-1.1945,0,,,1,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
9603836,9600023,BRN02,1,16.08,-1.228,-1.4949,0,,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9603866,9600023,BRN02,2,15.58,0.2289,-1.3311,0,,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9603911,9600023,BRN02,2,16.25,0.7592,-0.7338,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,0,0,0,,,,
9603950,9600023,BRN02,2,15.33,0.3367,-0.6252,0,,,1,0,,,,0,,,,,,,,,,,,,,0,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603981,9600023,BRN02,2,16.17,0.8814,-1.4386,1,,,,,,,,,,0,,,0,0,0,,0,1,,,,,,,,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,0,,,,,,,
9603991,9600023,BRN02,1,16.25,-1.228,-1.0794,0,,,,,1,1,,,,,,,,,0,,1,1,1,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9604017,9600023,BRN02,2,16,0.3447,-0.0396,0,,,,,,,,,,,0,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,
9604041,9600023,BRN02,2,15.42,0.7179,-0.4788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604073,9600023,BRN02,2,16.08,-0.267,-0.7723,0,,,,,1,0,,,,,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,
9604095,9600023,BRN02,1,16,-1.228,-1.698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,
9604161,9600023,BRN02,1,15.67,-1.228,0.9866,0,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,
9604164,9600023,BRN02,2,15.33,1.678,-0.0766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0,,,,
9604249,9600023,BRN02,1,15.5,-0.267,-0.625,1,,1,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,
9604295,9600023,BRN02,1,15.67,-1.228,-2.1715,0,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9604302,9600023,BRN02,2,15.67,1.7489,0.5584,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604321,9600023,BRN02,1,15.83,0.4452,-1.5038,0,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,
9604327,9600023,BRN02,1,15.83,1.8125,-0.8971,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,0,,,
9604370,9600023,BRN02,2,16.25,0.2289,-0.9878,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604391,9600023,BRN02,2,15.5,-1.228,-2.4031,1,,0,,,0,0,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,
9604392,9600023,BRN02,1,16.25,-0.391,-0.2314,0,,,,,1,1,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,
9604401,9600023,BRN02,2,15.58,-1.228,-1.3026,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9604428,9600023,BRN02,1,15.58,1.299,-1.4474,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604614,9600023,BRN02,1,16,1.9073,-1.5437,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,0,0,0,1,0,,,1,,,,,,,0,,,,,,,,,,,,,,,
9604641,9600023,BRN02,2,15.33,1.4721,0.4401,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,
9604733,9600023,BRN02,2,15.83,-1.228,-1.4294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,1,0,,,,,,,,,,
9604742,9600023,BRN02,2,16.17,0.379,-2.3848,0,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604871,9600023,BRN02,2,15.92,0.379,-0.7233,0,,,,,,,,,,,1,1,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,1,,0,,,,,,,,,,,,,,,
9604916,9600023,BRN02,1,16,-1.228,-0.3394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604967,9600023,BRN02,1,16.25,-1.228,-0.6535,0,,,,,,,,,,0,,,,,0,,,,,0,,,0,,,0,,1,0,0,0,,,0,1,0,,,,,,,,,,,0,0,,,,,,,,,,
9605056,9600023,BRN02,1,15.33,1.5552,-1.5288,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,1,0,0,1,,,,,1,,,,0,0,,,,0,0,,,,,,,,,,,,
9605070,9600023,BRN02,1,16.25,1.3054,-1.4811,0,,0,,,,,,,0,0,,,,,,0,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,0
9605187,9600023,BRN02,2,16,-0.1325,-1.1308,0,,,,,,,,,,,,,,,,,,,,1,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,0,0,1,,,,,,,
9605213,9600023,BRN02,2,15.92,1.9812,0.3578,0,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605366,9600023,BRN02,2,15.42,0.2289,-1.9804,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9605384,9600023,BRN02,2,16,0.6616,-0.6717,0,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,1,0,0,,,,,,1,0,,,,,,,,,,,,
9605408,9600023,BRN02,2,16,-1.228,-2.0911,0,,,,,0,0,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,,,,,,,,,,,,
9605417,9600023,BRN02,1,15.33,0.6095,-2.0139,0,,,,,,,,,,,0,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9605437,9600023,BRN02,2,16,-1.228,0.587,0,,1,,,,,,,,,,,0,,,0,0,0,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9605465,9600023,BRN02,2,15.5,1.0358,-2.33,0,0,,,,,,,,,0,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9605491,9600023,BRN02,1,15.83,0.4549,0.4332,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,0,0,,,,
9605532,9600023,BRN02,2,15.42,1.2286,-0.8362,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,0,0,0,,,,
9605604,9600023,BRN02,1,15.33,-1.228,-0.3641,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,0,,,
9605637,9600023,BRN02,2,15.75,-0.1325,-0.6648,0,,,,,,,,0,,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,,,,0,0,,,1,0,,,,,,,,
9605644,9600023,BRN02,2,15.92,0.7179,-1.6126,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,
9605665,9600023,BRN02,2,16.08,2.3524,-1.2337,0,,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,
9605673,9600023,BRN02,2,15.92,,0.0711,0,1,,,,,,,,,1,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9605775,9600023,BRN02,1,15.75,0.5586,-0.7651,1,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,
9605782,9600023,BRN02,2,15.5,1.8216,-0.0656,1,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,
9605922,9600023,BRN02,2,15.92,-1.228,-0.6993,0,,,,,1,0,,,,,,,,,0,,0,0,0,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9605964,9600023,BRN02,1,15.75,0.0102,-0.8788,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,
9605981,9600023,BRN02,1,16.08,-0.267,0.4243,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,0,,,,,0,0,,,,,,,,
9605989,9600023,BRN02,2,15.83,-0.5168,-0.2672,0,,,,,,,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9603637,9600024,BRN03,2,16.25,-1.228,0.0994,1,,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
9600007,9600025,BRN05,1,15.83,0.6017,-1.3325,0,1,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,,,,,,0,1,,,,,1,0,,,,,,,,,,,,,,,,,
