score,school,gender,age,bullied,escs,skip_sch
65,BH,M,15.42,-0.1325,-0.5012,0
52,BH,F,16.25,-1.228,0.0764,0
9,BH,M,16.08,-0.1325,-0.6285,0
26,BH,M,15.92,0.5334,0.8427,0
17,BH,F,15.83,-1.228,-0.9619,0
20,BH,F,16.08,-1.228,0.2442,0
65,BH,M,15.42,-1.228,-0.9359,0
68,BH,M,16.08,1.0315,-0.1267,0
42,BH,F,15.83,-1.228,-0.9548,0
20,BH,F,15.58,0.7179,-1.3389,1
33,BH,M,15.83,0.9521,-0.6273,0
67,BH,M,15.67,-1.228,0.8699,0
67,BH,F,15.58,-0.267,-1.887,0
32,BH,M,15.92,1.1035,-0.4407,0
31,BH,M,15.58,1.4759,-1.6339,1
73,BH,F,16.08,1.7999,-0.6131,0
43,BH,F,15.42,-1.228,-1.3695,0
48,BH,M,15.67,-0.4254,-1.1588,0
27,BH,M,15.58,0.9271,-0.2913,0
58,BH,M,15.58,-1.228,-2.0095,0
74,BH,F,15.5,1.4616,0.4094,1
48,BH,M,15.83,0.843,-1.6669,0
26,BH,M,15.75,0.9788,-1.6809,1
26,BH,M,15.5,0.7179,-1.3079,0
58,BH,F,16.25,1.102,-1.0785,0
48,BH,M,16.17,-1.228,-0.048,0
46,BH,F,15.75,1.7047,-0.638,0
57,BH,M,15.42,1.8259,0.8245,1
80,BH,F,15.5,-1.228,-0.4647,0
52,BH,M,15.33,1.4271,-0.3218,0
42,BH,M,15.92,-1.228,0.0591,0
43,BH,F,15.83,0.2289,-1.2078,0
66,BH,M,15.92,0.2652,1.1919,1
85,BH,F,16.25,0.8337,0.7783,0
35,BH,M,15.92,1.1155,0.2885,0
71,BH,M,15.67,0.2988,-0.3285,0
52,BH,F,15.58,0.7511,0.9312,0
71,BH,M,15.42,0.9271,-0.811,0
45,BH,F,15.75,-1.228,-1.1455,0
60,BH,F,15.92,0.2652,-1.4039,0
50,BH,F,16,0.1806,-0.7149,0
75,BH,F,16,-1.228,-0.848,0
68,BH,M,15.58,0.9995,0.6666,0
66,BH,M,15.42,0.6122,0.4447,0
37,BH,F,15.33,-1.228,-0.18,0
43,BH,F,16,-1.228,0.1344,0
35,BH,M,16,1.1802,-2.6441,0
29,BH,M,15.5,0.7179,1.0046,0
42,BH,M,15.42,0.9859,-1.2247,1
28,BH,M,16.25,-0.1325,-0.177,1
31,BH,F,15.33,0.3952,-0.348,0
82,BH,F,16.25,-1.228,-0.8179,0
29,BH,F,15.92,-0.1325,-1.5426,0
57,BH,F,15.83,1.8167,-0.8959,0
44,BH,F,15.33,1.0326,0.7635,0
40,BH,M,16.17,-1.228,-1.1591,1
48,BH,M,15.5,-0.5168,-0.5351,1
25,BH,M,16.25,1.378,-0.2652,0
50,BH,M,15.92,0.2988,-0.4457,0
45,BH,F,16.25,0.379,-2.0319,0
39,BH,F,15.58,0.379,-1.002,0
54,BH,F,16.25,0.598,0.8411,0
73,BH,F,16.17,1.902,0.4557,0
33,BH,M,15.83,-1.228,0.2134,0
42,BH,M,15.83,-1.228,0.0214,0
51,BH,F,15.33,1.4117,-1.4683,1
69,BH,M,16.25,0.7179,-0.5614,0
55,BH,F,15.75,-0.267,0.3364,0
66,BH,F,15.5,0.6364,0.3694,0
22,BH,M,15.75,0.7179,-1.0362,0
50,BH,F,16,0.7511,0.4792,0
53,BH,F,16.08,-1.228,-0.7033,0
80,BH,M,15.92,-1.228,-0.6909,0
68,BH,M,15.67,0.5504,-0.3383,0
45,BH,M,15.5,1.0194,-0.1184,0
59,BH,M,15.83,-0.267,-0.576,0
75,BH,M,15.92,-1.228,-0.2331,0
84,BH,M,15.58,-0.1325,-0.0026,0
47,BH,F,16.17,-0.0729,0.5627,1
58,BH,F,15.92,1.2499,-0.4278,0
46,BI,F,15.67,1.1666,-1.0829,0
48,BI,M,15.67,1.2147,-0.2925,0
50,BI,F,16.25,-1.228,-1.5083,0
26,BI,M,15.83,-0.1325,-0.9841,0
34,BI,F,15.83,0.5504,-1.4207,0
38,BI,M,15.83,-1.228,-1.4974,1
46,BI,F,15.75,-1.228,-1.3769,0
18,BI,M,15.83,1.1064,-1.43,1
56,BI,F,16.25,-1.228,-0.8237,0
35,BI,M,16.08,1.3737,-1.7093,0
40,BI,M,15.58,0.7179,-2.1987,0
38,BI,F,15.67,-1.228,-0.737,0
70,BI,M,16.25,-0.3264,-1.2383,0
52,BI,F,16.17,0.7179,-2.0228,0
35,BI,F,15.75,-1.228,-2.6685,0
62,BI,F,15.83,1.0864,0.4939,0
60,BI,M,15.33,0.6884,-1.2074,0
68,BI,F,15.75,1.0541,-1.8036,0
43,BI,M,15.75,1.171,0.0507,0
47,BI,M,15.5,0.5609,-1.1667,0
76,BI,M,16,1.3054,-1.011,0
48,BI,F,15.83,-1.228,-0.962,0
27,BI,F,16,2.1685,-1.6312,0
55,BI,M,15.75,0.7179,-0.4763,0
20,BI,M,15.67,-1.228,-1.4406,0
29,BI,F,15.92,1.0676,-0.546,0
32,BI,M,15.75,-1.228,-1.5747,0
81,BI,F,16.08,-1.228,-1.385,1
38,BI,M,15.67,-1.228,-2.6527,1
48,BI,M,15.75,-1.228,0.2904,0
32,BI,M,15.5,0.7179,-0.8318,0
58,BI,F,15.5,1.1543,0.25,1
30,BI,F,15.83,0.8714,-1.3686,0
37,BI,F,15.83,0.7179,-0.5431,0
29,BI,M,16.25,1.1392,-0.7539,1
72,BI,M,16.08,-1.228,-0.7396,0
36,BI,M,16.25,-1.228,-0.87,0
27,BI,M,16.17,0.5547,0.2857,1
42,BI,F,16.25,1.9528,-1.4801,0
38,BI,F,15.83,1.0479,-0.5265,0
50,BI,F,15.83,0.2289,-1.5417,0
38,BI,M,15.58,-0.3175,-1.0531,0
47,BI,M,15.58,0.8637,-0.0771,0
38,BI,F,16.25,-1.228,-0.634,1
43,BI,F,15.83,1.492,-0.8984,0
63,BI,M,15.92,1.8107,-0.2561,0
60,BI,F,16.08,-1.228,-1.2252,0
64,BI,F,15.75,0.4674,-0.0303,0
70,BI,M,15.83,0.9608,-1.3926,0
24,BI,M,16.25,-1.228,-0.7563,0
25,BI,F,16.25,-1.228,-1.0283,0
26,BI,F,15.33,1.54,-1.0682,1
32,BI,F,15.92,-0.267,-2.8622,0
29,BI,F,15.5,-1.228,-0.762,0
24,BI,F,16,1.1028,-0.4987,0
30,BI,F,15.5,-1.228,-0.7696,0
21,BI,M,15.92,1.0404,-2.7068,0
49,BI,F,16.25,-1.228,-2.9127,0
56,BI,F,16.17,0.3952,-1.4871,0
26,BI,M,15.92,1.2473,-0.8472,1
32,BI,F,15.92,2.1185,0.3822,1
35,BI,F,15.75,-1.228,-1.4971,0
39,BI,F,15.75,-0.267,-1.4762,0
58,BI,F,16.08,-0.267,-1.5365,0
55,BI,M,16,0.3367,-1.2025,1
56,BI,F,15.83,0.379,-0.4322,0
59,BI,M,15.58,-1.228,-0.9852,0
27,BI,M,16.17,0.5026,-0.7862,1
19,BI,M,15.83,0.6122,-0.2,1
24,BI,M,15.92,0.2988,-0.6838,1
76,BI,F,15.58,-1.228,-1.0417,0
62,BI,F,15.58,-1.228,-0.3565,0
28,BI,M,16.25,-1.228,-0.8334,1
71,BI,F,15.75,-1.228,-0.88,0
55,BI,F,16,-0.1325,-2.1389,0
52,BI,M,15.58,1.3556,-0.9388,0
48,BI,M,16.25,0.7179,1.1095,0
85,BI,M,15.83,-1.228,0.2896,0
39,BI,M,16.17,-0.391,-0.725,0
34,BI,F,15.5,-0.267,-1.405,0
19,BI,F,15.33,1.7505,-0.4397,1
57,BI,M,15.67,1.3677,-0.652,0
41,BI,F,15.5,-1.228,-1.4826,0
47,BI,M,16.17,1.6857,-1.5417,0
28,BI,M,15.33,1.1666,-1.1356,0
36,BI,F,16.25,1.2194,0.2055,0
44,BI,M,16.25,0.843,-1.3227,0
25,BI,M,16.08,-1.228,-0.4192,0
25,BI,M,15.92,2.7695,0.2912,1
41,BI,M,15.58,0.7075,0.3987,0
27,BI,M,16.17,0.474,-1.4614,0
15,BI,M,15.92,1.5712,-0.743,0
51,BJ,M,15.33,0.3367,-1.5839,0
39,BJ,M,16.08,-1.228,-0.2959,0
30,BJ,M,15.83,2.1954,0.1397,0
42,BJ,M,15.92,0.5805,-0.2433,1
52,BJ,M,15.92,-0.1325,-0.9084,0
34,BJ,M,15.83,1.2476,-1.5912,0
54,BJ,M,15.42,-0.1325,0.0909,1
48,BJ,M,15.58,-0.1325,-0.1954,0
65,BJ,M,16.08,-1.228,1.314,0
57,BJ,M,15.58,0.2275,-0.5454,0
20,BJ,M,15.58,0.4062,-0.7545,0
26,BJ,M,15.83,1.9813,-1.7029,0
32,BJ,M,16.17,1.1429,0.0439,0
22,BJ,M,16.08,-1.228,0.5038,0
33,BJ,M,16.17,-1.228,-0.4923,0
40,BJ,M,15.92,0.1751,0.1174,0
64,BJ,M,15.5,1.1555,-0.2016,0
44,BJ,M,15.75,0.8029,-1.1742,0
57,BJ,M,15.33,-0.267,-0.7055,0
27,BJ,M,15.67,-0.1325,-1.7739,0
26,BJ,M,15.83,0.8561,-0.4045,0
25,BJ,M,16.17,-1.228,-1.1956,0
38,BJ,M,15.67,0.9549,-0.9934,0
34,BJ,M,15.58,2.1595,-1.8164,0
48,BJ,M,16,-1.228,0.5904,0
49,BJ,M,15.42,1.1392,0.7803,1
31,BJ,M,16.08,1.3909,-1.9136,0
50,BJ,M,16.08,1.2956,-1.3783,0
30,BJ,M,16,2.0336,-0.3515,1
35,BJ,M,15.5,1.3718,1.0185,0
35,BJ,M,15.92,1.2499,-1.9514,1
51,BJ,M,16.17,-1.228,1.0252,0
67,BJ,M,16.08,0.9244,1.5154,1
33,BJ,M,16,2.1921,-1.7253,0
78,BJ,M,15.42,1.4771,0.396,0
54,BJ,M,15.42,1.7965,-0.141,0
71,BJ,M,15.83,-1.228,-0.945,0
53,BJ,M,15.83,-0.2016,0.0727,0
36,BJ,M,16,2.1335,-0.7966,1
25,BJ,M,15.67,0.2988,-0.3933,0
43,BJ,M,15.67,-0.1325,-1.7405,0
68,BJ,M,16.08,2.0382,-0.8753,0
78,BJ,M,16.25,0.2988,-1.1907,0
41,BJ,M,15.33,0.1751,1.3909,0
53,BJ,M,16.17,1.3223,-0.9092,0
22,BJ,M,15.75,0.7179,-1.7406,0
41,BJ,M,16,1.8219,0.5133,0
65,BJ,M,15.83,0.3367,1.166,0
20,BJ,M,15.83,-0.1325,-1.3717,1
71,BJ,M,15.83,-1.228,0.2503,0
74,BJ,M,15.92,0.6302,-0.105,0
65,BJ,M,15.75,1.2107,-1.4878,1
49,BJ,M,15.92,-1.228,0.2247,0
21,BJ,M,15.67,2.1188,0.9648,0
36,BJ,M,15.67,0.7179,-0.8468,0
60,BJ,M,16,-1.228,-0.9191,0
40,BJ,M,15.75,-0.1325,0.5051,0
69,BJ,M,15.75,1.1008,-0.5051,0
57,BJ,M,15.75,-1.228,-1.2711,0
40,BJ,M,16,1.7965,0.0947,0
27,BJ,M,15.5,0.6616,-0.2622,1
31,BJ,M,15.42,1.0692,0.0297,0
34,BJ,M,16,-1.228,-1.3738,0
45,BJ,M,16.17,-1.228,0.7268,0
55,BJ,M,15.92,-0.267,-1.1581,0
54,BJ,M,15.58,1.2092,0.2096,0
80,BJ,M,15.33,-0.267,1.1559,0
29,BJ,M,15.33,-0.1325,0.1994,0
19,BJ,M,15.75,1.7408,-0.6779,0
45,BJ,M,15.83,-0.1325,-0.9202,0
63,BJ,M,16,1.5668,0.9114,0
74,BK,M,15.67,-0.391,0.1755,0
41,BK,F,15.83,1.03,-0.3109,1
54,BK,M,16.08,1.6347,0.67490000000000006,0
72,BK,M,15.33,-1.228,-0.94,0
47,BK,M,15.75,0.5504,0.527,0
74,BK,F,16,0.7969,1.4161,0
64,BK,F,15.58,-0.4588,0.7644,0
37,BK,F,16.17,0.2289,-0.0564,0
66,BK,F,15.92,0.5504,0.1021,0
47,BK,M,16.17,1.708,0.6952,0
65,BK,F,16,-1.228,-0.1316,0
39,BK,M,15.92,1.242,0.3389,0
92,BK,M,15.5,-1.228,0.7443,0
47,BK,F,16,-0.267,0.2301,0
93,BK,F,16.25,-1.228,0.4203,0
58,BK,M,15.67,1.4984,1.1207,1
61,BK,M,15.75,1.549,0.5082,1
81,BK,M,15.33,1.5192,-1.2866,0
91,BK,M,15.92,0.4549,0.943,0
65,BK,F,15.83,0.979,-0.9464,0
81,BK,F,15.5,0.2988,1.071,0
83,BK,M,16,0.7179,0.5382,0
55,BK,F,15.33,-0.1325,0.8719,0
50,BK,F,15.92,-1.228,0.2493,0
57,BK,M,16,-1.228,-0.3932,0
65,BK,M,15.75,0.7179,-0.4988,0
52,BK,M,15.33,-1.228,1.0087,0
42,BK,M,15.58,1.0692,-0.477,0
50,BK,M,15.5,0.797,0.3815,0
70,BK,M,15.5,0.1209,0.8514,1
69,BK,F,16.08,0.8565,-1.0465,0
56,BK,F,16,0.2988,-1.1492,1
92,BK,M,15.42,-1.228,0.0976,0
63,BK,F,15.67,-0.267,0.8839,0
52,BK,M,16,1.3894,1.1216,0
86,BK,F,15.83,0.8812,1.4158,0
86,BK,M,16.17,1.0298,-0.1163,0
64,BK,M,15.75,0.1751,0.8098,0
41,BK,M,16.25,-1.228,-0.3267,0
76,BK,M,15.42,-1.228,0.3867,0
64,BK,F,15.58,0.2988,0.9599,0
64,BK,F,15.42,1.039,-0.1179,1
75,BK,M,15.5,-1.228,0.3838,0
48,BK,F,15.75,1.4002,1.405,0
63,BK,M,16.17,-1.228,0.372,0
44,BK,M,16.08,-1.228,-0.6016,0
76,BK,F,16.25,-1.228,0.0281,0
50,BK,F,16,-0.1325,-0.8547,0
27,BK,M,15.5,-1.228,1.1671,0
46,BK,F,16.08,-1.228,0.8382,0
57,BK,M,15.42,0.6641,-0.7917,0
38,BK,M,15.67,-1.228,0.2782,0
45,BK,M,16,1.0325,0.9003,0
57,BK,M,15.5,-0.1325,0.0201,0
68,BK,M,15.42,-1.228,1.4793,0
27,BK,F,15.33,1.2155,-0.6182,0
33,BK,M,16.08,1.1491,0.6075,0
82,BK,M,15.33,1.0696,0.7349,0
63,BK,F,15.5,-1.228,0.1525,0
64,BK,M,16.08,-1.228,0.2319,0
67,BK,F,16.17,-1.228,0.9704,0
76,BK,M,15.5,0.1751,0.822,0
36,BK,M,16,-0.1122,0.1947,1
49,BK,M,15.83,0.5381,0.9743,0
50,BK,F,16.08,-1.228,-0.0986,0
45,BK,M,15.92,-0.1325,0.6629,0
45,BK,M,15.58,0.2652,-0.099,0
84,BK,F,16.17,0.5504,0.7711,0
58,BK,M,16.08,-1.228,0.2181,0
47,BK,M,15.92,1.3595,-0.9391,0
65,BK,F,15.42,-1.228,0.0202,0
45,BK,M,15.5,-0.5168,-0.1503,0
48,BK,F,16.08,2.3737,1.1197,0
40,BK,M,16,-1.228,1.0758,0
39,BK,F,16,0.802,0.6401,0
81,BK,F,16,-1.228,0.3479,0
60,BK,F,16,1.3275,0.9242,1
67,BK,F,15.83,0.9797,0.6973,0
62,BK,M,15.75,-1.228,1.0476,0
78,BK,M,15.83,-1.228,1.5327,0
69,BK,F,15.83,0.7448,0.4721,0
85,BK,M,15.67,-0.267,1.5356,0
36,BK,M,15.5,-1.228,0.4342,1
42,BK,F,15.75,-1.228,0.4593,0
42,BK,M,16,-1.228,0.9673,0
83,BK,F,15.83,-0.267,0.9202,1
78,BK,M,16.08,0.6845,-1.0392,0
96,BK,M,16.17,-1.228,0.3704,0
48,BK,M,16.17,-0.1325,-1.1294,0
78,BK,F,15.83,0.2538,0.9424,0
36,BK,M,15.5,1.4283,0.6525,0
91,BK,F,15.58,0.6043,0.6747,0
70,BK,M,15.58,1.0411,1.2928,0
80,BK,F,15.92,-1.228,-0.1434,0
55,BK,M,16.08,0.7179,0.7207,0
85,BK,F,16.08,-1.228,1.291,0
71,BK,M,15.42,-1.228,-0.1827,0
67,BK,M,15.92,1.1006,0.9804,1
17,BK,M,16,2.7959,-0.2524,0
84,BK,F,15.33,0.8814,0.868,0
52,BK,F,15.67,0.5504,1.2814,0
55,BK,F,15.67,-0.267,-0.1657,1
44,BK,F,15.83,-1.228,0.6174,0
78,BK,F,15.92,0.379,0.4386,0
44,BK,F,15.33,-1.228,-0.1364,0
58,BK,F,15.58,0.379,0.1021,0
78,BK,M,16.17,-0.1325,-0.6519,0
70,BK,F,15.5,-0.4588,-0.1723,0
64,BK,M,15.75,-1.228,1.0995,0
42,BK,F,15.58,-1.228,0.5343,0
59,BK,M,15.42,-1.228,0.4659,0
69,BK,F,15.67,-0.267,0.5526,0
42,BL,M,15.33,0.7179,0.6402,1
63,BL,M,15.5,-1.228,0.7179,0
50,BL,M,15.83,-0.267,0.5261,1
54,BL,F,16.08,0.2289,1.0379,0
85,BL,M,15.83,-1.228,0.8237,0
55,BL,F,15.83,1.517,1.6979,1
58,BL,M,15.42,-1.228,0.6479,0
59,BL,M,15.75,0.9244,-0.3654,0
42,BL,F,15.75,0.9917,0.6693,1
88,BL,M,15.92,1.1766,1.3624,0
85,BL,F,15.92,-1.228,1.6251,0
38,BL,M,15.5,-0.391,0.8266,1
64,BL,M,15.5,0.3027,0.9195,0
38,BL,F,15.42,0.6591,0.146,0
24,BL,M,15.58,1.0541,0.5664,0
41,BL,M,16.17,1.0479,0.9581,0
55,BL,F,15.42,1.2001,1.1436,0
72,BL,M,15.67,0.9967,0.7079,0
63,BL,M,15.42,-0.1325,-1.121,0
65,BL,M,16.08,1.2499,1.0115,0
83,BL,F,16,1.0084,0.6087,1
31,BL,M,15.42,-1.228,1.3716,0
67,BL,F,15.92,2.5169,1.1315,1
52,BL,M,15.67,1.4771,2.077,1
73,BL,M,16.17,0.6616,0.7116,0
59,BL,M,16.17,-1.228,0.5153,0
57,BL,F,15.58,1.1743,1.2096,0
74,BL,F,15.83,-1.228,0.7775,0
85,BL,M,16.25,-1.228,1.4706,0
52,BL,F,16,0.3631,1.0614,0
93,BL,M,15.67,1.3864,0.8972,1
53,BL,F,15.42,1.2724,-0.4102,0
43,BL,M,15.67,0.496,1.8536,0
62,BL,M,15.33,1.266,0.7723,0
59,BL,M,15.75,0.524,-1.0127,0
55,BL,M,15.42,-1.228,0.6182,0
65,BL,F,15.5,0.8231,0.9505,0
73,BL,M,15.75,-1.228,0.8493,1
78,BL,M,15.5,-1.228,0.6051,0
70,BL,M,16.17,-1.228,-0.632,0
71,BL,F,16,-1.228,1.4823,0
42,BL,M,16.17,0.9394,0.5788,0
60,BL,F,16.25,0.3635,1.1305,1
72,BL,M,16.08,0.1107,0.5661,0
51,BL,M,15.83,-0.1325,1.0509,0
70,BL,F,15.42,-1.228,0.2753,0
65,BL,F,15.92,-1.228,1.278,1
89,BL,M,16.17,-1.228,1.277,0
89,BL,F,15.92,0.0959,0.6264,0
83,BL,M,15.75,0.2289,1.607,0
74,BL,M,15.92,1.8996,-0.0749,1
86,BL,F,15.42,-0.267,1.5516,1
81,BL,M,15.92,0.7301,1.7644,0
56,BL,F,15.67,1.4599,0.8055,1
86,BL,M,15.92,-1.228,1.1653,0
81,BL,M,16.08,-1.228,-0.0094,0
60,BL,M,15.5,-1.228,0.9236,1
91,BL,M,16.25,-1.228,1.5354,0
71,BL,M,15.92,-1.228,0.8125,0
67,BL,M,16.08,-1.228,0.1011,0
31,BL,M,15.33,0.843,0.7946,0
51,BL,M,15.33,-1.228,0.7403,0
76,BL,F,15.42,-0.267,0.9046,0
68,BL,M,16.25,-0.267,1.0333,0
64,BL,F,15.83,0.0102,1.3891,1
76,BM,M,16,-1.228,-1.579,0
51,BM,F,15.33,-1.228,0.7296,0
39,BM,M,16,-1.228,0.0074,0
30,BM,F,15.58,-0.267,1.2267,0
57,BM,M,15.83,1.25,-0.6242,0
49,BM,M,15.42,0.568,0.0285,0
49,BM,M,16.08,1.4043,-1.15,0
52,BM,M,15.67,-1.228,-0.9911,0
37,BM,F,15.58,-1.228,-0.45,0
41,BM,M,16,-0.391,-1.6074,0
75,BM,M,15.75,0.2988,-3.1156,0
57,BM,F,15.58,-0.1325,-0.9599,0
41,BM,M,16.08,1.6643,0.2917,1
47,BM,M,15.83,0.3447,-0.7889,0
32,BM,F,15.5,0.2121,-0.6713,1
81,BM,F,15.83,-1.228,-1.1713,1
36,BM,M,15.58,0.5381,-0.5974,0
28,BM,F,15.92,0.3382,0.0406,0
55,BM,M,16.25,1.1219,-1.4051,0
23,BM,M,16,1.4403,-0.9814,0
57,BM,M,16.25,-0.1325,-0.5428,0
29,BM,M,16.08,-0.1325,-1.589,0
51,BM,M,16,0.3367,-0.2441,0
78,BM,M,15.83,-0.391,-0.0063,0
55,BM,M,16.25,0.9917,-0.2329,0
62,BM,M,16,-1.228,-0.1648,0
28,BM,F,16.08,-1.228,-0.8453,0
20,BM,M,15.67,0.8062,-0.5628,0
42,BM,F,15.67,0.6266,-0.6352,1
21,BM,M,15.5,-1.228,-1.9382,0
70,BM,M,16,1.6407,-0.7259,0
47,BM,M,16.25,1.201,-0.5213,0
61,BM,F,15.58,1.0459,0.9769,1
69,BM,F,15.5,-1.228,-1.2051,1
40,BM,F,15.33,0.7179,-1.6095,0
46,BM,M,15.67,-1.228,0.5807,0
40,BM,M,16.08,0.0959,-1.3684,0
17,BM,M,15.92,2.1765,-0.2952,0
38,BM,F,15.67,-0.1325,0.3679,1
54,BM,F,15.92,0.2702,-0.8983,0
51,BM,M,16.25,-1.228,-1.4811,0
0,BM,M,15.33,-0.1325,0.8434,0
67,BM,F,16,-1.228,0.6084,0
48,BM,M,15.83,1.2866,-1.0607,0
45,BN,M,15.75,0.9004,0.1528,1
42,BN,M,15.58,1.5468,0.6041,1
45,BN,M,15.5,1.6868,-0.6283,1
49,BN,F,15.92,1.0536,-0.4486,0
91,BN,M,15.83,0.9917,-0.4215,1
85,BN,M,15.83,0.843,0.7882,1
77,BN,M,15.75,-0.267,0.3535,0
65,BN,M,15.58,1.4984,0.3297,0
66,BN,M,16.25,0.9253,-0.096,0
42,BN,F,16.17,-1.228,-0.8318,1
67,BN,M,15.92,-0.267,-0.1954,0
56,BN,F,16.08,-1.228,0.0398,0
67,BO,M,15.5,1.4819,-1.1298,0
45,BO,M,15.83,1.1552,-0.9181,0
57,BO,F,16.08,-0.391,1.0307,0
81,BO,F,16.17,0.9797,-0.4387,1
25,BO,F,16.25,0.2988,0.2077,1
65,BO,M,16.08,1.4984,-1.1804,0
51,BO,M,15.92,1.5546,0.2132,0
62,BO,F,15.42,0.2988,0.8908,0
43,BO,F,16.25,0.2289,-1.0818,1
12,BO,F,15.67,-0.1325,0.4617,1
76,BO,M,15.58,1.1204,-0.7839,0
58,BO,M,15.92,-1.228,-0.2045,0
31,BO,F,15.5,0.6425,-0.6149,0
50,BO,M,15.92,0.5335,-0.3736,0
74,BO,M,15.75,0.929,0.4033,0
48,BO,F,16,1.6599,-1.2529,0
74,BO,F,16,0.2121,-1.655,1
24,BO,M,15.58,1.9703,0.41,1
25,BO,M,15.75,0.3447,-0.6147,0
55,BO,M,15.5,0.776,-0.8939,0
33,BO,M,15.83,1.646,0.1462,0
59,BO,F,15.42,0.7712,0.2835,0
44,BO,F,15.5,0.4062,-1.0299,1
19,BO,M,15.92,0.7179,-1.1687,0
43,BO,F,15.75,0.5869,1.0656,1
24,BO,M,15.5,1.1166,-0.8894,0
31,BO,M,15.92,-0.1325,-1.3963,0
43,BO,M,15.42,1.039,-0.6703,1
23,BO,F,15.75,0.6114,-0.9851,1
77,BO,F,15.42,0.0102,0.2528,0
31,BO,M,15.33,-1.228,-1.4701,0
55,BO,F,16.08,-1.228,-0.5909,0
32,BO,F,15.33,1.5425,0.2239,0
49,BO,M,15.83,-1.228,-1.0069,0
39,BO,M,15.92,-0.1325,-0.2881,0
62,BO,M,15.67,0.379,0.0527,0
36,BO,M,15.5,1.902,-0.8657,1
28,BO,F,15.33,1.0298,0.3027,0
47,BO,F,16.08,1.3054,-0.7042,0
55,BO,F,15.67,-1.228,0.2542,0
41,BO,F,15.42,1.7726,-2.2503,1
63,BO,M,15.58,0.2289,-0.3632,0
17,BO,F,15.42,0.0102,-0.3821,0
29,BO,F,15.58,0.6302,-1.1863,0
61,BO,M,16,0.9271,-1.143,0
85,BO,M,16.17,-0.267,-0.0242,0
32,BO,F,15.92,1.6941,-0.7056,1
66,BO,F,15.67,0.7613,-0.8556,1
46,BO,F,15.92,0.8834,-1.0062,0
46,BO,F,15.75,0.9477,-0.8341,0
25,BO,F,15.5,-1.228,-1.9023,0
34,BO,M,15.92,-1.228,1.3587,1
57,BO,F,15.75,-1.228,0.2723,0
33,BO,F,16.17,-1.228,-1.7121,0
35,BO,F,15.58,-1.228,-0.2042,0
20,BO,F,15.33,1.8163,-1.1506,0
62,BO,M,15.33,0.2289,-0.7134,0
47,BO,F,15.75,-0.1325,-0.7332,0
67,BO,M,16.17,0.7179,-0.479,0
28,BO,F,15.58,1.8462,1.1411,0
44,BO,F,15.33,0.5381,0.4137,0
51,BO,F,15.42,2.4128,-0.2887,0
25,BO,M,15.83,0.1924,-0.5401,0
45,BO,M,16.17,0.5767,0.903,1
26,BO,M,15.58,1.6274,-0.8544,0
67,BO,M,15.83,-0.5168,1.0525,1
67,BO,M,15.42,1.2915,0.1936,0
39,BO,F,16,-0.0351,0.5362,0
30,BO,M,15.92,-1.228,-1.3679,0
79,BO,F,15.42,1.6718,1.1649,0
64,BO,M,15.58,1.0616,-1.5272,0
31,BO,M,16.08,1.0526,-0.0166,1
46,BO,M,15.75,0.9252,-1.4202,0
50,BO,F,15.67,-1.228,-0.3759,1
16,BO,F,15.67,2.265,-1.4786,0
60,BO,F,15.5,0.76,-1.0445,1
56,BO,F,16,-1.228,-0.6728,0
14,BO,M,15.92,1.2499,-1.3208,0
44,BO,M,15.58,-1.228,-1.5208,0
23,BO,M,15.42,1.1376,-1.504,0
51,BO,M,15.83,0.1924,-0.0762,0
46,BO,M,15.83,1.2688,-1.2471,0
28,BO,F,16.08,1.5938,-1.5576,0
30,BP,F,16,0.1621,-0.5246,0
52,BP,M,15.75,-0.1325,0.6425,0
47,BP,M,15.75,1.3879,-3.6542,0
72,BP,M,15.42,-1.228,-0.3403,0
21,BP,M,15.33,-1.228,0.2586,0
58,BP,M,15.5,-1.228,0.2539,0
49,BP,M,15.67,0.9485,-0.7086,1
34,BP,M,15.92,-1.228,0.3015,0
39,BP,M,15.58,0.8614,-0.9907,0
20,BP,M,15.83,-1.228,-2.3616,1
56,BP,M,15.67,1.2031,-1.0314,0
64,BP,M,15.33,0.6364,-0.6568,0
37,BP,M,15.83,1.7266,0.2947,1
47,BP,F,15.83,1.8657,-1.1537,0
59,BP,M,16.08,-0.267,0.0557,0
54,BP,M,15.67,-0.1325,-1.0665,0
24,BP,M,15.92,1.5706,-0.2435,0
48,BP,M,15.58,0.7264,0.7819,0
22,BP,M,15.92,0.7516,-0.5447,0
35,BP,F,15.5,-1.228,-0.1271,0
62,BP,F,15.83,-1.228,-0.2605,0
33,BP,M,15.5,1.1008,0.7912,0
28,BP,M,15.92,0.7179,-0.587,0
28,BP,F,15.42,1.5393,-1.6192,0
63,BP,F,15.5,0.379,-0.8051,0
28,BP,M,15.42,-0.1325,-0.2068,0
70,BP,M,15.67,0.9271,-1.0174,0
37,BP,M,15.75,1.3517,-0.1563,0
54,BP,F,15.42,0.5884,0.335,0
17,BP,F,15.92,-0.1325,-0.6831,0
58,BP,M,16.17,1.8732,-2.0757,0
36,BP,F,15.83,-1.228,-2.0915,0
30,BP,M,15.58,0.5869,-0.9346,0
71,BP,M,15.67,1.5409,0.0154,0
40,BP,F,15.33,1.5894,-0.6582,0
51,BP,F,15.33,0.8725,0.2427,1
67,BP,F,15.67,-1.228,-0.5211,0
